,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget,Goals,Goals_1H,Goals_2H
5595,2009-10,28/11/09,Sp Gijon,Villarreal,1,0,H,0,0,D,False,1,0,1
5596,2009-10,28/11/09,Valencia,Mallorca,1,1,D,0,0,D,True,2,0,2
5597,2009-10,29/11/09,Almeria,Ath Bilbao,1,4,A,0,2,A,False,5,2,3
5598,2009-10,29/11/09,Ath Madrid,Espanol,4,0,H,1,0,H,True,4,1,3
5599,2009-10,29/11/09,Barcelona,Real Madrid,1,0,H,0,0,D,True,1,0,1
5600,2009-10,29/11/09,Getafe,Xerez,5,1,H,2,1,H,False,6,3,3
5601,2009-10,29/11/09,Santander,La Coruna,0,1,A,0,0,D,False,1,0,1
5602,2009-10,29/11/09,Valladolid,Tenerife,3,3,D,2,0,H,False,6,2,4
5603,2009-10,29/11/09,Zaragoza,Osasuna,0,1,A,0,1,A,False,1,1,0
5604,2009-10,2/12/2009,Xerez,Barcelona,0,2,A,0,0,D,False,2,0,2
5605,2009-10,5/12/2009,La Coruna,Barcelona,1,3,A,1,1,D,False,4,2,2
5606,2009-10,5/12/2009,Real Madrid,Almeria,4,2,H,1,0,H,True,6,1,5
5607,2009-10,5/12/2009,Sevilla,Valladolid,1,1,D,1,1,D,True,2,2,0
5608,2009-10,5/12/2009,Xerez,Ath Madrid,0,2,A,0,1,A,False,2,1,1
5609,2009-10,6/12/2009,Ath Bilbao,Valencia,1,2,A,0,0,D,False,3,0,3
5610,2009-10,6/12/2009,Espanol,Santander,0,4,A,0,0,D,False,4,0,4
5611,2009-10,6/12/2009,Malaga,Osasuna,1,1,D,0,0,D,False,2,0,2
5612,2009-10,6/12/2009,Mallorca,Zaragoza,4,1,H,1,0,H,False,5,1,4
5613,2009-10,6/12/2009,Tenerife,Sp Gijon,2,1,H,0,1,A,False,3,1,2
5614,2009-10,6/12/2009,Villarreal,Getafe,3,2,H,1,1,D,False,5,2,3
5615,2009-10,12/12/2009,Barcelona,Espanol,1,0,H,1,0,H,True,1,1,0
5616,2009-10,12/12/2009,Valencia,Real Madrid,2,3,A,0,0,D,True,5,0,5
5617,2009-10,12/12/2009,Zaragoza,Ath Bilbao,1,2,A,0,0,D,False,3,0,3
5618,2009-10,13/12/09,Almeria,La Coruna,1,1,D,0,0,D,False,2,0,2
5619,2009-10,13/12/09,Ath Madrid,Villarreal,1,2,A,1,0,H,True,3,1,2
5620,2009-10,13/12/09,Getafe,Tenerife,2,1,H,1,0,H,False,3,1,2
5621,2009-10,13/12/09,Osasuna,Mallorca,0,1,A,0,0,D,False,1,0,1
5622,2009-10,13/12/09,Santander,Xerez,3,2,H,1,1,D,False,5,2,3
5623,2009-10,13/12/09,Sp Gijon,Sevilla,0,1,A,0,1,A,False,1,1,0
5624,2009-10,13/12/09,Valladolid,Malaga,1,1,D,0,1,A,False,2,1,1
5625,2009-10,19/12/09,Ath Bilbao,Osasuna,2,0,H,2,0,H,False,2,2,0
5626,2009-10,19/12/09,Real Madrid,Zaragoza,6,0,H,4,0,H,True,6,4,2
5627,2009-10,19/12/09,Sevilla,Getafe,1,2,A,0,2,A,True,3,2,1
5628,2009-10,20/12/09,Espanol,Almeria,2,0,H,1,0,H,False,2,1,1
5629,2009-10,20/12/09,La Coruna,Valencia,0,0,D,0,0,D,False,0,0,0
5630,2009-10,20/12/09,Malaga,Mallorca,2,1,H,1,0,H,False,3,1,2
5631,2009-10,20/12/09,Tenerife,Ath Madrid,1,1,D,1,1,D,False,2,2,0
5632,2009-10,20/12/09,Valladolid,Sp Gijon,2,1,H,1,1,D,False,3,2,1
5633,2009-10,20/12/09,Villarreal,Santander,2,0,H,0,0,D,False,2,0,2
5634,2009-10,2/1/2010,Ath Madrid,Sevilla,2,1,H,0,1,A,True,3,1,2
5635,2009-10,2/1/2010,Barcelona,Villarreal,1,1,D,1,0,H,True,2,1,1
5636,2009-10,2/1/2010,Valencia,Espanol,1,0,H,0,0,D,True,1,0,1
5637,2009-10,3/1/2010,Almeria,Xerez,1,0,H,0,0,D,False,1,0,1
5638,2009-10,3/1/2010,Getafe,Valladolid,1,0,H,0,0,D,False,1,0,1
5639,2009-10,3/1/2010,Mallorca,Ath Bilbao,2,0,H,0,0,D,False,2,0,2
5640,2009-10,3/1/2010,Osasuna,Real Madrid,0,0,D,0,0,D,False,0,0,0
5641,2009-10,3/1/2010,Santander,Tenerife,2,0,H,0,0,D,False,2,0,2
5642,2009-10,3/1/2010,Sp Gijon,Malaga,2,2,D,1,1,D,False,4,2,2
5643,2009-10,3/1/2010,Zaragoza,La Coruna,0,0,D,0,0,D,False,0,0,0
5644,2009-10,9/1/2010,Sevilla,Santander,1,2,A,0,2,A,True,3,2,1
5645,2009-10,9/1/2010,Valladolid,Ath Madrid,0,4,A,0,2,A,False,4,2,2
5646,2009-10,9/1/2010,Villarreal,Almeria,1,1,D,1,0,H,False,2,1,1
5647,2009-10,10/1/2010,Espanol,Zaragoza,2,1,H,1,1,D,False,3,2,1
5648,2009-10,10/1/2010,La Coruna,Osasuna,1,0,H,0,0,D,False,1,0,1
5649,2009-10,10/1/2010,Malaga,Ath Bilbao,1,1,D,0,0,D,False,2,0,2
5650,2009-10,10/1/2010,Real Madrid,Mallorca,2,0,H,1,0,H,True,2,1,1
5651,2009-10,10/1/2010,Sp Gijon,Getafe,1,0,H,1,0,H,False,1,1,0
5652,2009-10,10/1/2010,Tenerife,Barcelona,0,5,A,0,3,A,False,5,3,2
5653,2009-10,10/1/2010,Xerez,Valencia,1,3,A,1,2,A,False,4,3,1
5654,2009-10,16/01/10,Ath Bilbao,Real Madrid,1,0,H,1,0,H,False,1,1,0
5655,2009-10,16/01/10,Barcelona,Sevilla,4,0,H,0,0,D,True,4,0,4
5656,2009-10,16/01/10,Osasuna,Espanol,2,0,H,2,0,H,False,2,2,0
5657,2009-10,17/01/10,Almeria,Tenerife,1,1,D,0,1,A,False,2,1,1
5658,2009-10,17/01/10,Ath Madrid,Sp Gijon,3,2,H,1,1,D,True,5,2,3
5659,2009-10,17/01/10,Malaga,Getafe,1,0,H,0,0,D,False,1,0,1
5660,2009-10,17/01/10,Mallorca,La Coruna,2,0,H,0,0,D,False,2,0,2
5661,2009-10,17/01/10,Santander,Valladolid,1,1,D,0,1,A,False,2,1,1
5662,2009-10,17/01/10,Valencia,Villarreal,4,1,H,2,0,H,True,5,2,3
5663,2009-10,17/01/10,Zaragoza,Xerez,0,0,D,0,0,D,False,0,0,0
5664,2009-10,23/01/10,La Coruna,Ath Bilbao,3,1,H,0,0,D,False,4,0,4
5665,2009-10,23/01/10,Sevilla,Almeria,1,0,H,1,0,H,True,1,1,0
5666,2009-10,23/01/10,Valladolid,Barcelona,0,3,A,0,2,A,False,3,2,1
5667,2009-10,24/01/10,Espanol,Mallorca,1,1,D,0,0,D,False,2,0,2
5668,2009-10,24/01/10,Getafe,Ath Madrid,1,0,H,1,0,H,False,1,1,0
5669,2009-10,24/01/10,Real Madrid,Malaga,2,0,H,2,0,H,True,2,2,0
5670,2009-10,24/01/10,Sp Gijon,Santander,0,1,A,0,1,A,False,1,1,0
5671,2009-10,24/01/10,Tenerife,Valencia,0,0,D,0,0,D,False,0,0,0
5672,2009-10,24/01/10,Villarreal,Zaragoza,4,2,H,3,0,H,False,6,3,3
5673,2009-10,24/01/10,Xerez,Osasuna,1,2,A,1,1,D,False,3,2,1
5674,2009-10,30/01/10,Espanol,Ath Bilbao,1,0,H,0,0,D,False,1,0,1
5675,2009-10,30/01/10,La Coruna,Real Madrid,1,3,A,0,2,A,False,4,2,2
5676,2009-10,30/01/10,Sp Gijon,Barcelona,0,1,A,0,1,A,False,1,1,0
5677,2009-10,31/01/10,Ath Madrid,Malaga,0,2,A,0,1,A,True,2,1,1
5678,2009-10,31/01/10,Getafe,Santander,0,0,D,0,0,D,False,0,0,0
5679,2009-10,31/01/10,Sevilla,Valencia,2,1,H,1,0,H,True,3,1,2
5680,2009-10,31/01/10,Tenerife,Zaragoza,1,3,A,0,0,D,False,4,0,4
5681,2009-10,31/01/10,Valladolid,Almeria,1,1,D,0,1,A,False,2,1,1
5682,2009-10,31/01/10,Villarreal,Osasuna,0,2,A,0,1,A,False,2,1,1
5683,2009-10,31/01/10,Xerez,Mallorca,2,1,H,0,1,A,False,3,1,2
5684,2009-10,6/2/2010,Barcelona,Getafe,2,1,H,1,0,H,True,3,1,2
5685,2009-10,6/2/2010,Real Madrid,Espanol,3,0,H,2,0,H,True,3,2,1
5686,2009-10,6/2/2010,Valencia,Valladolid,2,0,H,2,0,H,True,2,2,0
5687,2009-10,7/2/2010,Almeria,Sp Gijon,3,1,H,2,1,H,False,4,3,1
5688,2009-10,7/2/2010,Ath Bilbao,Xerez,3,2,H,1,2,A,False,5,3,2
5689,2009-10,7/2/2010,Malaga,La Coruna,0,0,D,0,0,D,False,0,0,0
5690,2009-10,7/2/2010,Mallorca,Villarreal,1,0,H,0,0,D,False,1,0,1
5691,2009-10,7/2/2010,Osasuna,Tenerife,1,0,H,0,0,D,False,1,0,1
5692,2009-10,7/2/2010,Santander,Ath Madrid,1,1,D,1,1,D,False,2,2,0
5693,2009-10,7/2/2010,Zaragoza,Sevilla,2,1,H,2,1,H,False,3,3,0
5694,2009-10,13/02/10,Sp Gijon,Valencia,1,1,D,1,0,H,False,2,1,1
5695,2009-10,13/02/10,Villarreal,Ath Bilbao,2,1,H,2,1,H,False,3,3,0
5696,2009-10,13/02/10,Xerez,Real Madrid,0,3,A,0,0,D,False,3,0,3
5697,2009-10,14/02/10,Ath Madrid,Barcelona,2,1,H,2,1,H,True,3,3,0
5698,2009-10,14/02/10,Espanol,La Coruna,2,0,H,1,0,H,False,2,1,1
5699,2009-10,14/02/10,Getafe,Almeria,2,2,D,0,0,D,False,4,0,4
5700,2009-10,14/02/10,Santander,Malaga,0,3,A,0,2,A,False,3,2,1
5701,2009-10,14/02/10,Sevilla,Osasuna,1,0,H,1,0,H,True,1,1,0
5702,2009-10,14/02/10,Valladolid,Zaragoza,1,1,D,1,1,D,False,2,2,0
5703,2009-10,15/02/10,Tenerife,Mallorca,1,0,H,1,0,H,False,1,1,0
5704,2009-10,20/02/10,Barcelona,Santander,4,0,H,3,0,H,True,4,3,1
5705,2009-10,20/02/10,La Coruna,Xerez,2,1,H,2,1,H,False,3,3,0
5706,2009-10,20/02/10,Mallorca,Sevilla,1,3,A,1,1,D,False,4,2,2
5707,2009-10,21/02/10,Almeria,Ath Madrid,1,0,H,0,0,D,False,1,0,1
5708,2009-10,21/02/10,Ath Bilbao,Tenerife,4,1,H,2,0,H,False,5,2,3
5709,2009-10,21/02/10,Malaga,Espanol,2,1,H,1,1,D,False,3,2,1
5710,2009-10,21/02/10,Osasuna,Valladolid,1,1,D,0,0,D,False,2,0,2
5711,2009-10,21/02/10,Real Madrid,Villarreal,6,2,H,2,1,H,True,8,3,5
5712,2009-10,21/02/10,Zaragoza,Sp Gijon,1,3,A,0,1,A,False,4,1,3
5713,2009-10,22/02/10,Valencia,Getafe,2,1,H,1,0,H,True,3,1,2
5714,2009-10,27/02/10,Barcelona,Malaga,2,1,H,0,0,D,True,3,0,3
5715,2009-10,27/02/10,Getafe,Zaragoza,0,2,A,0,2,A,False,2,2,0
5716,2009-10,27/02/10,Tenerife,Real Madrid,1,5,A,0,2,A,False,6,2,4
5717,2009-10,28/02/10,Ath Madrid,Valencia,4,1,H,1,1,D,True,5,2,3
5718,2009-10,28/02/10,Santander,Almeria,0,2,A,0,1,A,False,2,1,1
5719,2009-10,28/02/10,Sevilla,Ath Bilbao,0,0,D,0,0,D,True,0,0,0
5720,2009-10,28/02/10,Sp Gijon,Osasuna,3,2,H,1,1,D,False,5,2,3
5721,2009-10,28/02/10,Valladolid,Mallorca,1,2,A,0,0,D,False,3,0,3
5722,2009-10,28/02/10,Villarreal,La Coruna,1,0,H,1,0,H,False,1,1,0
5723,2009-10,28/02/10,Xerez,Espanol,1,1,D,0,1,A,False,2,1,1
5724,2009-10,6/3/2010,Almeria,Barcelona,2,2,D,1,1,D,False,4,2,2
5725,2009-10,6/3/2010,La Coruna,Tenerife,3,1,H,1,1,D,False,4,2,2
5726,2009-10,6/3/2010,Real Madrid,Sevilla,3,2,H,0,1,A,True,5,1,4
5727,2009-10,7/3/2010,Ath Bilbao,Valladolid,2,0,H,2,0,H,False,2,2,0
5728,2009-10,7/3/2010,Espanol,Villarreal,0,0,D,0,0,D,False,0,0,0
5729,2009-10,7/3/2010,Malaga,Xerez,2,4,A,1,1,D,False,6,2,4
5730,2009-10,7/3/2010,Mallorca,Sp Gijon,3,0,H,1,0,H,False,3,1,2
5731,2009-10,7/3/2010,Osasuna,Getafe,0,0,D,0,0,D,False,0,0,0
5732,2009-10,7/3/2010,Zaragoza,Ath Madrid,1,1,D,1,0,H,False,2,1,1
5733,2009-10,8/3/2010,Valencia,Santander,0,0,D,0,0,D,True,0,0,0
5734,2009-10,13/03/10,Getafe,Mallorca,3,0,H,1,0,H,False,3,1,2
5735,2009-10,13/03/10,Sevilla,La Coruna,1,1,D,1,1,D,True,2,2,0
5736,2009-10,13/03/10,Sp Gijon,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
5737,2009-10,14/03/10,Almeria,Malaga,1,0,H,0,0,D,False,1,0,1
5738,2009-10,14/03/10,Barcelona,Valencia,3,0,H,0,0,D,True,3,0,3
5739,2009-10,14/03/10,Santander,Zaragoza,0,0,D,0,0,D,False,0,0,0
5740,2009-10,14/03/10,Tenerife,Espanol,4,1,H,1,0,H,False,5,1,4
5741,2009-10,14/03/10,Valladolid,Real Madrid,1,4,A,0,2,A,False,5,2,3
5742,2009-10,14/03/10,Villarreal,Xerez,2,0,H,1,0,H,False,2,1,1
5743,2009-10,15/03/10,Ath Madrid,Osasuna,1,0,H,0,0,D,True,1,0,1
5744,2009-10,20/03/10,Ath Bilbao,Getafe,2,2,D,1,1,D,False,4,2,2
5745,2009-10,20/03/10,Espanol,Sevilla,2,0,H,1,0,H,False,2,1,1
5746,2009-10,20/03/10,La Coruna,Valladolid,0,2,A,0,1,A,False,2,1,1
5747,2009-10,20/03/10,Real Madrid,Sp Gijon,3,1,H,0,0,D,True,4,0,4
5748,2009-10,20/03/10,Xerez,Tenerife,2,1,H,2,0,H,False,3,2,1
5749,2009-10,21/03/10,Malaga,Villarreal,2,0,H,0,0,D,False,2,0,2
5750,2009-10,21/03/10,Mallorca,Ath Madrid,4,1,H,2,1,H,False,5,3,2
5751,2009-10,21/03/10,Osasuna,Santander,1,3,A,1,1,D,False,4,2,2
5752,2009-10,21/03/10,Valencia,Almeria,2,0,H,0,0,D,True,2,0,2
5753,2009-10,21/03/10,Zaragoza,Barcelona,2,4,A,0,1,A,False,6,1,5
5754,2009-10,23/03/10,Sevilla,Xerez,1,1,D,0,0,D,True,2,0,2
5755,2009-10,23/03/10,Sp Gijon,La Coruna,2,1,H,1,0,H,False,3,1,2
5756,2009-10,24/03/10,Almeria,Zaragoza,1,0,H,0,0,D,False,1,0,1
5757,2009-10,24/03/10,Barcelona,Osasuna,2,0,H,0,0,D,True,2,0,2
5758,2009-10,24/03/10,Santander,Mallorca,0,0,D,0,0,D,False,0,0,0
5759,2009-10,24/03/10,Tenerife,Villarreal,2,2,D,0,1,A,False,4,1,3
5760,2009-10,24/03/10,Valencia,Malaga,1,0,H,1,0,H,True,1,1,0
5761,2009-10,24/03/10,Valladolid,Espanol,0,0,D,0,0,D,False,0,0,0
5762,2009-10,25/03/10,Ath Madrid,Ath Bilbao,2,0,H,0,0,D,True,2,0,2
5763,2009-10,25/03/10,Getafe,Real Madrid,2,4,A,1,4,A,False,6,5,1
5764,2009-10,27/03/10,Malaga,Tenerife,1,1,D,0,0,D,False,2,0,2
5765,2009-10,27/03/10,Mallorca,Barcelona,0,1,A,0,0,D,False,1,0,1
5766,2009-10,27/03/10,Zaragoza,Valencia,3,0,H,1,0,H,False,3,1,2
5767,2009-10,28/03/10,Espanol,Sp Gijon,0,0,D,0,0,D,False,0,0,0
5768,2009-10,28/03/10,La Coruna,Getafe,1,3,A,0,2,A,False,4,2,2
5769,2009-10,28/03/10,Osasuna,Almeria,1,0,H,1,0,H,False,1,1,0
5770,2009-10,28/03/10,Real Madrid,Ath Madrid,3,2,H,0,1,A,True,5,1,4
5771,2009-10,28/03/10,Villarreal,Sevilla,3,0,H,2,0,H,False,3,2,1
5772,2009-10,28/03/10,Xerez,Valladolid,3,0,H,2,0,H,False,3,2,1
5773,2009-10,29/03/10,Ath Bilbao,Santander,4,3,H,2,1,H,False,7,3,4
5774,2009-10,3/4/2010,Barcelona,Ath Bilbao,4,1,H,2,0,H,True,5,2,3
5775,2009-10,3/4/2010,Sevilla,Tenerife,3,0,H,2,0,H,True,3,2,1
5776,2009-10,3/4/2010,Zaragoza,Malaga,2,0,H,1,0,H,False,2,1,1
5777,2009-10,4/4/2010,Almeria,Mallorca,1,1,D,1,0,H,False,2,1,1
5778,2009-10,4/4/2010,Ath Madrid,La Coruna,3,0,H,1,0,H,True,3,1,2
5779,2009-10,4/4/2010,Getafe,Espanol,1,1,D,1,0,H,False,2,1,1
5780,2009-10,4/4/2010,Santander,Real Madrid,0,2,A,0,1,A,False,2,1,1
5781,2009-10,4/4/2010,Sp Gijon,Xerez,2,2,D,1,0,H,False,4,1,3
5782,2009-10,4/4/2010,Valencia,Osasuna,3,0,H,0,0,D,True,3,0,3
5783,2009-10,4/4/2010,Valladolid,Villarreal,0,2,A,0,1,A,False,2,1,1
5784,2009-10,10/4/2010,Malaga,Sevilla,1,2,A,1,0,H,False,3,1,2
5785,2009-10,10/4/2010,Real Madrid,Barcelona,0,2,A,0,1,A,True,2,1,1
5786,2009-10,10/4/2010,Tenerife,Valladolid,0,0,D,0,0,D,False,0,0,0
5787,2009-10,10/4/2010,Villarreal,Sp Gijon,1,0,H,1,0,H,False,1,1,0
5788,2009-10,10/4/2010,Xerez,Getafe,0,1,A,0,0,D,False,1,0,1
5789,2009-10,11/4/2010,Ath Bilbao,Almeria,4,1,H,2,0,H,False,5,2,3
5790,2009-10,11/4/2010,Espanol,Ath Madrid,3,0,H,0,0,D,False,3,0,3
5791,2009-10,11/4/2010,La Coruna,Santander,1,1,D,1,0,H,False,2,1,1
5792,2009-10,11/4/2010,Mallorca,Valencia,3,2,H,2,0,H,False,5,2,3
5793,2009-10,11/4/2010,Osasuna,Zaragoza,2,0,H,1,0,H,False,2,1,1
5794,2009-10,13/04/10,Getafe,Villarreal,3,0,H,0,0,D,False,3,0,3
5795,2009-10,13/04/10,Sp Gijon,Tenerife,0,2,A,0,0,D,False,2,0,2
5796,2009-10,13/04/10,Valladolid,Sevilla,2,1,H,1,0,H,False,3,1,2
5797,2009-10,14/04/10,Ath Madrid,Xerez,1,2,A,1,1,D,True,3,2,1
5798,2009-10,14/04/10,Barcelona,La Coruna,3,0,H,1,0,H,True,3,1,2
5799,2009-10,14/04/10,Osasuna,Malaga,2,2,D,1,1,D,False,4,2,2
5800,2009-10,14/04/10,Santander,Espanol,3,1,H,1,1,D,False,4,2,2
5801,2009-10,14/04/10,Zaragoza,Mallorca,1,1,D,1,1,D,False,2,2,0
5802,2009-10,15/04/10,Almeria,Real Madrid,1,2,A,1,1,D,False,3,2,1
5803,2009-10,15/04/10,Valencia,Ath Bilbao,2,0,H,1,0,H,True,2,1,1
5804,2009-10,17/04/10,Espanol,Barcelona,0,0,D,0,0,D,False,0,0,0
5805,2009-10,17/04/10,Sevilla,Sp Gijon,3,0,H,1,0,H,True,3,1,2
5806,2009-10,17/04/10,Villarreal,Ath Madrid,2,1,H,2,0,H,False,3,2,1
5807,2009-10,18/04/10,Ath Bilbao,Zaragoza,0,0,D,0,0,D,False,0,0,0
5808,2009-10,18/04/10,La Coruna,Almeria,0,0,D,0,0,D,False,0,0,0
5809,2009-10,18/04/10,Malaga,Valladolid,0,0,D,0,0,D,False,0,0,0
5810,2009-10,18/04/10,Real Madrid,Valencia,2,0,H,1,0,H,True,2,1,1
5811,2009-10,18/04/10,Tenerife,Getafe,3,2,H,1,1,D,False,5,2,3
5812,2009-10,18/04/10,Xerez,Santander,2,2,D,1,1,D,False,4,2,2
5813,2009-10,19/04/10,Mallorca,Osasuna,2,0,H,1,0,H,False,2,1,1
5814,2009-10,24/04/10,Barcelona,Xerez,3,1,H,2,1,H,True,4,3,1
5815,2009-10,24/04/10,Valencia,La Coruna,1,0,H,1,0,H,True,1,1,0
5816,2009-10,24/04/10,Zaragoza,Real Madrid,1,2,A,0,0,D,False,3,0,3
5817,2009-10,25/04/10,Almeria,Espanol,0,1,A,0,0,D,False,1,0,1
5818,2009-10,25/04/10,Ath Madrid,Tenerife,3,1,H,2,0,H,True,4,2,2
5819,2009-10,25/04/10,Getafe,Sevilla,4,3,H,1,2,A,False,7,3,4
5820,2009-10,25/04/10,Mallorca,Malaga,1,1,D,0,0,D,False,2,0,2
5821,2009-10,25/04/10,Santander,Villarreal,1,2,A,1,0,H,False,3,1,2
5822,2009-10,25/04/10,Sp Gijon,Valladolid,0,2,A,0,0,D,False,2,0,2
5823,2009-10,26/04/10,Osasuna,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
5824,2009-10,1/5/2010,Espanol,Valencia,0,2,A,0,0,D,False,2,0,2
5825,2009-10,1/5/2010,La Coruna,Zaragoza,0,1,A,0,0,D,False,1,0,1
5826,2009-10,1/5/2010,Malaga,Sp Gijon,1,1,D,0,1,A,False,2,1,1
5827,2009-10,1/5/2010,Tenerife,Santander,2,1,H,1,0,H,False,3,1,2
5828,2009-10,1/5/2010,Valladolid,Getafe,0,0,D,0,0,D,False,0,0,0
5829,2009-10,1/5/2010,Villarreal,Barcelona,1,4,A,0,3,A,False,5,3,2
5830,2009-10,1/5/2010,Xerez,Almeria,2,1,H,1,1,D,False,3,2,1
5831,2009-10,2/5/2010,Ath Bilbao,Mallorca,1,3,A,1,1,D,False,4,2,2
5832,2009-10,2/5/2010,Real Madrid,Osasuna,3,2,H,2,2,D,True,5,4,1
5833,2009-10,2/5/2010,Sevilla,Ath Madrid,3,1,H,3,1,H,True,4,4,0
5834,2009-10,4/5/2010,Almeria,Villarreal,4,2,H,3,0,H,False,6,3,3
5835,2009-10,4/5/2010,Barcelona,Tenerife,4,1,H,1,1,D,True,5,2,3
5836,2009-10,4/5/2010,Getafe,Sp Gijon,1,1,D,0,1,A,False,2,1,1
5837,2009-10,4/5/2010,Valencia,Xerez,3,1,H,1,1,D,True,4,2,2
5838,2009-10,5/5/2010,Ath Bilbao,Malaga,1,1,D,1,1,D,False,2,2,0
5839,2009-10,5/5/2010,Ath Madrid,Valladolid,3,1,H,1,0,H,True,4,1,3
5840,2009-10,5/5/2010,Mallorca,Real Madrid,1,4,A,1,1,D,False,5,2,3
5841,2009-10,5/5/2010,Osasuna,La Coruna,3,1,H,3,1,H,False,4,4,0
5842,2009-10,5/5/2010,Santander,Sevilla,1,5,A,0,2,A,False,6,2,4
5843,2009-10,5/5/2010,Zaragoza,Espanol,1,0,H,0,0,D,False,1,0,1
5844,2009-10,8/5/2010,Espanol,Osasuna,2,1,H,0,1,A,False,3,1,2
5845,2009-10,8/5/2010,Getafe,Malaga,2,1,H,1,0,H,False,3,1,2
5846,2009-10,8/5/2010,La Coruna,Mallorca,1,0,H,0,0,D,False,1,0,1
5847,2009-10,8/5/2010,Real Madrid,Ath Bilbao,5,1,H,1,1,D,True,6,2,4
5848,2009-10,8/5/2010,Sevilla,Barcelona,2,3,A,0,2,A,True,5,2,3
5849,2009-10,8/5/2010,Sp Gijon,Ath Madrid,1,1,D,0,0,D,False,2,0,2
5850,2009-10,8/5/2010,Tenerife,Almeria,2,2,D,1,1,D,False,4,2,2
5851,2009-10,8/5/2010,Valladolid,Santander,2,1,H,0,1,A,False,3,1,2
5852,2009-10,8/5/2010,Villarreal,Valencia,2,0,H,2,0,H,False,2,2,0
5853,2009-10,8/5/2010,Xerez,Zaragoza,3,2,H,1,0,H,False,5,1,4
5854,2009-10,15/05/10,Almeria,Sevilla,2,3,A,1,1,D,False,5,2,3
5855,2009-10,15/05/10,Ath Bilbao,La Coruna,2,0,H,1,0,H,False,2,1,1
5856,2009-10,15/05/10,Ath Madrid,Getafe,0,3,A,0,1,A,True,3,1,2
5857,2009-10,15/05/10,Mallorca,Espanol,2,0,H,1,0,H,False,2,1,1
5858,2009-10,15/05/10,Zaragoza,Villarreal,3,3,D,3,1,H,False,6,4,2
5859,2009-10,16/05/10,Barcelona,Valladolid,4,0,H,2,0,H,True,4,2,2
5860,2009-10,16/05/10,Malaga,Real Madrid,1,1,D,1,0,H,False,2,1,1
5861,2009-10,16/05/10,Osasuna,Xerez,1,1,D,0,0,D,False,2,0,2
5862,2009-10,16/05/10,Santander,Sp Gijon,2,0,H,1,0,H,False,2,1,1
5863,2009-10,16/05/10,Valencia,Tenerife,1,0,H,0,0,D,True,1,0,1
5864,2010-11,28/08/10,Hercules,Ath Bilbao,0,1,A,0,0,D,False,1,0,1
5865,2010-11,28/08/10,Levante,Sevilla,1,4,A,1,2,A,False,5,3,2
5866,2010-11,28/08/10,Malaga,Valencia,1,3,A,1,1,D,False,4,2,2
5867,2010-11,29/08/10,Espanol,Getafe,3,1,H,1,0,H,False,4,1,3
5868,2010-11,29/08/10,La Coruna,Zaragoza,0,0,D,0,0,D,False,0,0,0
5869,2010-11,29/08/10,Mallorca,Real Madrid,0,0,D,0,0,D,False,0,0,0
5870,2010-11,29/08/10,Osasuna,Almeria,0,0,D,0,0,D,False,0,0,0
5871,2010-11,29/08/10,Santander,Barcelona,0,3,A,0,2,A,False,3,2,1
5872,2010-11,29/08/10,Sociedad,Villarreal,1,0,H,0,0,D,False,1,0,1
5873,2010-11,30/08/10,Ath Madrid,Sp Gijon,4,0,H,2,0,H,True,4,2,2
5874,2010-11,11/9/2010,Ath Bilbao,Ath Madrid,1,2,A,0,1,A,False,3,1,2
5875,2010-11,11/9/2010,Barcelona,Hercules,0,2,A,0,1,A,True,2,1,1
5876,2010-11,11/9/2010,Real Madrid,Osasuna,1,0,H,0,0,D,True,1,0,1
5877,2010-11,11/9/2010,Valencia,Santander,1,0,H,1,0,H,True,1,1,0
5878,2010-11,12/9/2010,Getafe,Levante,4,1,H,2,1,H,False,5,3,2
5879,2010-11,12/9/2010,Sevilla,La Coruna,0,0,D,0,0,D,True,0,0,0
5880,2010-11,12/9/2010,Sp Gijon,Mallorca,2,0,H,0,0,D,False,2,0,2
5881,2010-11,12/9/2010,Villarreal,Espanol,4,0,H,2,0,H,False,4,2,2
5882,2010-11,12/9/2010,Zaragoza,Malaga,3,5,A,1,5,A,False,8,6,2
5883,2010-11,13/09/10,Almeria,Sociedad,2,2,D,1,2,A,False,4,3,1
5884,2010-11,18/09/10,Espanol,Almeria,1,0,H,0,0,D,False,1,0,1
5885,2010-11,18/09/10,Mallorca,Osasuna,2,0,H,1,0,H,False,2,1,1
5886,2010-11,18/09/10,Sociedad,Real Madrid,1,2,A,0,0,D,False,3,0,3
5887,2010-11,18/09/10,Sp Gijon,Ath Bilbao,2,2,D,2,1,H,False,4,3,1
5888,2010-11,19/09/10,Ath Madrid,Barcelona,1,2,A,1,2,A,True,3,3,0
5889,2010-11,19/09/10,Hercules,Valencia,1,2,A,1,2,A,False,3,3,0
5890,2010-11,19/09/10,Levante,Villarreal,1,2,A,0,2,A,False,3,2,1
5891,2010-11,19/09/10,Malaga,Sevilla,1,2,A,1,2,A,False,3,3,0
5892,2010-11,19/09/10,Santander,Zaragoza,2,0,H,0,0,D,False,2,0,2
5893,2010-11,20/09/10,La Coruna,Getafe,2,2,D,0,1,A,False,4,1,3
